,year,month,day,hour,mean,min,max,ymdh
2082,2022,1,23,15,97.6,90,104,2022-01-23 15:00:00
2083,2022,1,23,16,93.2,90,97,2022-01-23 16:00:00
2084,2022,1,23,17,94.75,85,110,2022-01-23 17:00:00
2085,2022,1,23,18,86.0,76,96,2022-01-23 18:00:00
2086,2022,1,23,19,74.66666666666667,71,77,2022-01-23 19:00:00
2087,2022,1,23,20,80.6,76,86,2022-01-23 20:00:00
2088,2022,1,24,12,83.25,81,87,2022-01-24 12:00:00
2089,2022,1,24,13,88.5,83,95,2022-01-24 13:00:00
2090,2022,1,24,14,86.0,79,92,2022-01-24 14:00:00
2091,2022,1,24,15,80.0,72,87,2022-01-24 15:00:00
2092,2022,1,24,16,83.4,77,90,2022-01-24 16:00:00
2093,2022,1,24,17,78.66666666666667,75,82,2022-01-24 17:00:00
2094,2022,1,24,18,75.83333333333333,67,85,2022-01-24 18:00:00
2095,2022,1,24,19,72.66666666666667,66,92,2022-01-24 19:00:00
2096,2022,1,24,20,65.66666666666667,63,69,2022-01-24 20:00:00
2097,2022,1,24,21,67.33333333333333,61,75,2022-01-24 21:00:00
2098,2022,1,24,22,66.4,61,78,2022-01-24 22:00:00
2099,2022,1,24,23,91.5,82,105,2022-01-24 23:00:00
2100,2022,1,25,0,79.66666666666667,77,83,2022-01-25 00:00:00
2101,2022,1,25,1,82.8,74,86,2022-01-25 01:00:00
2102,2022,1,25,2,78.33333333333333,63,85,2022-01-25 02:00:00
2103,2022,1,25,3,78.16666666666667,66,90,2022-01-25 03:00:00
2104,2022,1,25,4,78.0,69,92,2022-01-25 04:00:00
2105,2022,1,25,5,101.0,79,113,2022-01-25 05:00:00
2106,2022,1,25,6,77.0,77,77,2022-01-25 06:00:00
2107,2022,1,25,7,100.66666666666667,97,107,2022-01-25 07:00:00
2108,2022,1,25,8,75.16666666666667,57,92,2022-01-25 08:00:00
2109,2022,1,25,9,73.33333333333333,67,77,2022-01-25 09:00:00
2110,2022,1,25,10,86.0,71,102,2022-01-25 10:00:00
2111,2022,1,25,11,89.0,76,102,2022-01-25 11:00:00
2112,2022,1,25,12,89.0,77,107,2022-01-25 12:00:00
2113,2022,1,25,13,85.33333333333333,77,93,2022-01-25 13:00:00
2114,2022,1,25,14,85.66666666666667,78,92,2022-01-25 14:00:00
2115,2022,1,25,15,87.0,83,91,2022-01-25 15:00:00
2116,2022,1,25,16,82.33333333333333,77,92,2022-01-25 16:00:00
2117,2022,1,25,17,80.2,65,117,2022-01-25 17:00:00
2118,2022,1,25,18,68.66666666666667,65,72,2022-01-25 18:00:00
2119,2022,1,25,19,70.33333333333333,66,75,2022-01-25 19:00:00
2120,2022,1,25,20,64.66666666666667,61,72,2022-01-25 20:00:00
2121,2022,1,25,21,72.16666666666667,66,84,2022-01-25 21:00:00
2122,2022,1,25,22,72.66666666666667,67,78,2022-01-25 22:00:00
2123,2022,1,25,23,71.0,61,86,2022-01-25 23:00:00
2124,2022,1,26,1,112.33333333333333,100,122,2022-01-26 01:00:00
2125,2022,1,26,2,100.75,55,128,2022-01-26 02:00:00
2126,2022,1,26,3,111.5,111,112,2022-01-26 03:00:00
2127,2022,1,26,4,107.83333333333333,107,110,2022-01-26 04:00:00
2128,2022,1,26,6,100.0,100,100,2022-01-26 06:00:00
2129,2022,1,26,7,98.5,93,104,2022-01-26 07:00:00
2130,2022,1,26,8,93.33333333333333,92,94,2022-01-26 08:00:00
2131,2022,1,26,9,88.2,47,103,2022-01-26 09:00:00
2132,2022,1,26,10,103.33333333333333,100,106,2022-01-26 10:00:00
2133,2022,1,26,11,100.33333333333333,53,130,2022-01-26 11:00:00
2134,2022,1,26,13,109.25,100,131,2022-01-26 13:00:00
2135,2022,1,26,14,85.2,53,114,2022-01-26 14:00:00
2136,2022,1,26,15,102.66666666666667,91,110,2022-01-26 15:00:00
2137,2022,1,26,16,99.6,94,110,2022-01-26 16:00:00
2138,2022,1,26,17,96.25,88,102,2022-01-26 17:00:00
2139,2022,1,26,18,95.4,83,104,2022-01-26 18:00:00
2140,2022,1,26,19,99.5,89,108,2022-01-26 19:00:00
2141,2022,1,26,20,88.33333333333333,82,92,2022-01-26 20:00:00
2142,2022,1,26,21,83.33333333333333,81,86,2022-01-26 21:00:00
2143,2022,1,26,22,82.66666666666667,80,89,2022-01-26 22:00:00
2144,2022,1,26,23,96.0,83,115,2022-01-26 23:00:00
2145,2022,1,27,0,87.66666666666667,83,95,2022-01-27 00:00:00
2146,2022,1,27,1,92.5,88,97,2022-01-27 01:00:00
2147,2022,1,27,2,83.2,66,101,2022-01-27 02:00:00
2148,2022,1,27,3,120.75,107,135,2022-01-27 03:00:00
2149,2022,1,27,4,103.0,90,115,2022-01-27 04:00:00
2150,2022,1,27,5,89.66666666666667,63,102,2022-01-27 05:00:00
2151,2022,1,27,6,94.66666666666667,89,105,2022-01-27 06:00:00
2152,2022,1,27,7,96.83333333333333,86,112,2022-01-27 07:00:00
2153,2022,1,27,8,78.0,56,89,2022-01-27 08:00:00
2154,2022,1,27,16,87.0,82,94,2022-01-27 16:00:00
2155,2022,1,27,17,68.6,61,74,2022-01-27 17:00:00
2156,2022,1,27,18,67.66666666666667,63,72,2022-01-27 18:00:00
2157,2022,1,27,19,75.16666666666667,67,91,2022-01-27 19:00:00
2158,2022,1,27,20,68.0,63,73,2022-01-27 20:00:00
2159,2022,1,27,21,70.83333333333333,69,73,2022-01-27 21:00:00
2160,2022,1,27,22,64.83333333333333,62,70,2022-01-27 22:00:00
2161,2022,1,27,23,73.33333333333333,64,78,2022-01-27 23:00:00
2162,2022,1,28,0,69.8,64,78,2022-01-28 00:00:00
2163,2022,1,28,1,80.4,70,88,2022-01-28 01:00:00
2164,2022,1,28,2,95.5,82,127,2022-01-28 02:00:00
2165,2022,1,28,3,87.5,83,92,2022-01-28 03:00:00
2166,2022,1,28,4,86.0,79,92,2022-01-28 04:00:00
2167,2022,1,28,5,81.0,74,85,2022-01-28 05:00:00
2168,2022,1,28,6,84.6,80,88,2022-01-28 06:00:00
2169,2022,1,28,7,78.33333333333333,71,89,2022-01-28 07:00:00
2170,2022,1,28,8,90.4,49,105,2022-01-28 08:00:00
2171,2022,1,28,9,84.0,84,84,2022-01-28 09:00:00
2172,2022,1,28,10,82.2,75,88,2022-01-28 10:00:00
2173,2022,1,28,11,84.33333333333333,80,90,2022-01-28 11:00:00
2174,2022,1,28,12,86.16666666666667,80,90,2022-01-28 12:00:00
2175,2022,1,28,13,77.6,69,84,2022-01-28 13:00:00
2176,2022,1,28,14,87.8,79,94,2022-01-28 14:00:00
2177,2022,1,28,15,88.4,83,95,2022-01-28 15:00:00
2178,2022,1,28,16,89.0,82,96,2022-01-28 16:00:00
2179,2022,1,28,17,76.16666666666667,68,86,2022-01-28 17:00:00
2180,2022,1,28,18,73.33333333333333,63,83,2022-01-28 18:00:00
2181,2022,1,28,19,68.83333333333333,64,76,2022-01-28 19:00:00
2182,2022,1,28,20,64.66666666666667,59,75,2022-01-28 20:00:00
2183,2022,1,28,21,63.0,59,68,2022-01-28 21:00:00
2184,2022,1,28,22,65.0,56,73,2022-01-28 22:00:00
2185,2022,1,28,23,65.5,58,76,2022-01-28 23:00:00
2186,2022,1,29,0,70.33333333333333,58,94,2022-01-29 00:00:00
2187,2022,1,29,1,86.4,80,99,2022-01-29 01:00:00
2188,2022,1,29,2,85.0,81,88,2022-01-29 02:00:00
2189,2022,1,29,3,79.5,76,83,2022-01-29 03:00:00
2190,2022,1,29,4,92.0,76,108,2022-01-29 04:00:00
2191,2022,1,29,5,79.0,79,79,2022-01-29 05:00:00
2192,2022,1,29,6,86.25,79,101,2022-01-29 06:00:00
2193,2022,1,29,7,80.66666666666667,76,91,2022-01-29 07:00:00
2194,2022,1,29,15,78.66666666666667,69,86,2022-01-29 15:00:00
2195,2022,1,29,16,74.5,70,80,2022-01-29 16:00:00
2196,2022,1,29,17,73.66666666666667,67,86,2022-01-29 17:00:00
2197,2022,1,29,18,79.16666666666667,75,85,2022-01-29 18:00:00
2198,2022,1,29,19,67.25,66,69,2022-01-29 19:00:00
2199,2022,1,29,20,66.66666666666667,63,69,2022-01-29 20:00:00
2200,2022,1,29,21,67.16666666666667,64,70,2022-01-29 21:00:00
2201,2022,1,29,22,62.833333333333336,60,66,2022-01-29 22:00:00
2202,2022,1,29,23,69.0,60,77,2022-01-29 23:00:00
2203,2022,1,30,0,69.6,57,80,2022-01-30 00:00:00
2204,2022,1,30,1,89.66666666666667,72,107,2022-01-30 01:00:00
2205,2022,1,30,2,96.66666666666667,89,114,2022-01-30 02:00:00
2206,2022,1,30,3,86.83333333333333,74,95,2022-01-30 03:00:00
2207,2022,1,30,4,71.16666666666667,67,76,2022-01-30 04:00:00
2208,2022,1,30,5,83.5,65,105,2022-01-30 05:00:00
2209,2022,1,30,6,85.8,79,102,2022-01-30 06:00:00
2210,2022,1,30,7,89.75,87,93,2022-01-30 07:00:00
2211,2022,1,30,8,83.0,83,83,2022-01-30 08:00:00
2212,2022,1,30,9,71.5,63,80,2022-01-30 09:00:00
2213,2022,1,30,10,87.0,78,94,2022-01-30 10:00:00
2214,2022,1,30,11,98.0,98,98,2022-01-30 11:00:00
2215,2022,1,30,12,93.25,86,102,2022-01-30 12:00:00
2216,2022,1,30,13,86.5,81,90,2022-01-30 13:00:00
2217,2022,1,30,14,97.25,90,109,2022-01-30 14:00:00
2218,2022,1,30,15,83.6,77,93,2022-01-30 15:00:00
2219,2022,1,30,16,85.0,75,91,2022-01-30 16:00:00
2220,2022,1,30,17,82.66666666666667,76,88,2022-01-30 17:00:00
2221,2022,1,30,18,70.66666666666667,60,87,2022-01-30 18:00:00
2222,2022,1,30,19,63.666666666666664,59,78,2022-01-30 19:00:00
2223,2022,1,30,20,66.5,64,70,2022-01-30 20:00:00
2224,2022,1,30,21,71.16666666666667,62,82,2022-01-30 21:00:00
2225,2022,1,30,22,62.666666666666664,61,65,2022-01-30 22:00:00
2226,2022,1,30,23,66.83333333333333,58,81,2022-01-30 23:00:00
2227,2022,1,31,0,66.75,61,74,2022-01-31 00:00:00
2228,2022,1,31,6,93.25,87,97,2022-01-31 06:00:00
2229,2022,1,31,7,91.6,78,103,2022-01-31 07:00:00
2230,2022,1,31,8,85.25,74,100,2022-01-31 08:00:00
2231,2022,1,31,9,92.25,79,106,2022-01-31 09:00:00
2232,2022,1,31,10,90.33333333333333,85,96,2022-01-31 10:00:00
2233,2022,1,31,11,89.5,83,102,2022-01-31 11:00:00
2234,2022,1,31,12,96.6,89,105,2022-01-31 12:00:00
2235,2022,1,31,13,94.8,89,100,2022-01-31 13:00:00
2236,2022,1,31,14,96.8,91,104,2022-01-31 14:00:00
2237,2022,1,31,15,86.75,60,97,2022-01-31 15:00:00
2238,2022,1,31,16,83.4,75,93,2022-01-31 16:00:00
2239,2022,1,31,17,75.66666666666667,69,96,2022-01-31 17:00:00
2240,2022,1,31,18,80.66666666666667,73,95,2022-01-31 18:00:00
2241,2022,1,31,19,78.33333333333333,73,96,2022-01-31 19:00:00
2242,2022,1,31,20,71.6,67,80,2022-01-31 20:00:00
2243,2022,1,31,21,79.16666666666667,67,90,2022-01-31 21:00:00
2244,2022,1,31,22,70.0,67,73,2022-01-31 22:00:00
2245,2022,1,31,23,104.33333333333333,97,108,2022-01-31 23:00:00
2246,2022,2,1,0,91.5,86,97,2022-02-01 00:00:00
2247,2022,2,1,1,79.0,71,88,2022-02-01 01:00:00
2248,2022,2,1,2,71.5,65,76,2022-02-01 02:00:00
2249,2022,2,1,3,74.0,68,90,2022-02-01 03:00:00
2250,2022,2,1,4,102.2,85,125,2022-02-01 04:00:00
2251,2022,2,1,5,95.6,88,103,2022-02-01 05:00:00
2252,2022,2,1,6,90.75,88,96,2022-02-01 06:00:00
2253,2022,2,1,7,90.0,81,99,2022-02-01 07:00:00
2254,2022,2,1,8,85.25,80,93,2022-02-01 08:00:00
2255,2022,2,1,10,95.0,89,101,2022-02-01 10:00:00
2256,2022,2,1,11,88.6,71,104,2022-02-01 11:00:00
2257,2022,2,1,12,84.66666666666667,79,93,2022-02-01 12:00:00
2258,2022,2,1,13,83.0,77,89,2022-02-01 13:00:00
2259,2022,2,1,14,85.0,75,93,2022-02-01 14:00:00
2260,2022,2,1,15,86.0,86,86,2022-02-01 15:00:00
2261,2022,2,1,16,78.5,73,87,2022-02-01 16:00:00
2262,2022,2,1,17,77.2,73,84,2022-02-01 17:00:00
2263,2022,2,1,18,70.16666666666667,65,73,2022-02-01 18:00:00
2264,2022,2,1,19,65.66666666666667,64,68,2022-02-01 19:00:00
2265,2022,2,1,20,71.0,66,85,2022-02-01 20:00:00
2266,2022,2,1,21,65.33333333333333,61,69,2022-02-01 21:00:00
2267,2022,2,1,22,64.83333333333333,57,73,2022-02-01 22:00:00
2268,2022,2,1,23,69.2,58,75,2022-02-01 23:00:00
2269,2022,2,2,0,65.5,61,82,2022-02-02 00:00:00
2270,2022,2,2,1,76.25,69,85,2022-02-02 01:00:00
2271,2022,2,2,2,73.0,69,80,2022-02-02 02:00:00
2272,2022,2,2,3,99.66666666666667,95,105,2022-02-02 03:00:00
2273,2022,2,2,4,70.66666666666667,57,82,2022-02-02 04:00:00
2274,2022,2,2,5,86.0,80,92,2022-02-02 05:00:00
2275,2022,2,2,6,85.0,82,88,2022-02-02 06:00:00
2276,2022,2,2,7,85.75,82,88,2022-02-02 07:00:00
2277,2022,2,2,8,84.5,81,88,2022-02-02 08:00:00
2278,2022,2,2,12,91.25,88,97,2022-02-02 12:00:00
2279,2022,2,2,13,91.16666666666667,88,94,2022-02-02 13:00:00
2280,2022,2,2,14,93.0,90,95,2022-02-02 14:00:00
2281,2022,2,2,15,90.0,83,94,2022-02-02 15:00:00
2282,2022,2,2,16,91.33333333333333,89,94,2022-02-02 16:00:00
2283,2022,2,2,17,84.4,81,87,2022-02-02 17:00:00
2284,2022,2,2,18,76.66666666666667,70,79,2022-02-02 18:00:00
2285,2022,2,2,19,77.0,74,90,2022-02-02 19:00:00
2286,2022,2,2,20,77.33333333333333,72,86,2022-02-02 20:00:00
2287,2022,2,2,21,78.0,75,82,2022-02-02 21:00:00
2288,2022,2,2,22,68.66666666666667,66,70,2022-02-02 22:00:00
2289,2022,2,2,23,70.66666666666667,64,75,2022-02-02 23:00:00
2290,2022,2,3,0,66.5,59,76,2022-02-03 00:00:00
2291,2022,2,3,1,69.16666666666667,63,74,2022-02-03 01:00:00
2292,2022,2,3,2,74.83333333333333,72,80,2022-02-03 02:00:00
2293,2022,2,3,3,75.16666666666667,65,85,2022-02-03 03:00:00
2294,2022,2,3,4,78.75,69,91,2022-02-03 04:00:00
2295,2022,2,3,5,97.33333333333333,91,106,2022-02-03 05:00:00
2296,2022,2,3,6,100.0,100,100,2022-02-03 06:00:00
2297,2022,2,3,7,83.0,73,92,2022-02-03 07:00:00
2298,2022,2,3,8,91.0,83,106,2022-02-03 08:00:00
2299,2022,2,3,9,88.25,80,96,2022-02-03 09:00:00
2300,2022,2,3,10,86.2,66,99,2022-02-03 10:00:00
2301,2022,2,3,11,84.33333333333333,80,88,2022-02-03 11:00:00
2302,2022,2,3,12,85.66666666666667,48,98,2022-02-03 12:00:00
2303,2022,2,3,13,98.5,88,121,2022-02-03 13:00:00
2304,2022,2,3,14,86.66666666666667,80,94,2022-02-03 14:00:00
2305,2022,2,3,15,79.6,54,93,2022-02-03 15:00:00
2306,2022,2,3,16,82.6,66,95,2022-02-03 16:00:00
2307,2022,2,3,17,75.0,68,88,2022-02-03 17:00:00
2308,2022,2,3,18,74.16666666666667,67,80,2022-02-03 18:00:00
2309,2022,2,3,19,72.0,71,73,2022-02-03 19:00:00
2310,2022,2,3,20,70.6,68,73,2022-02-03 20:00:00
2311,2022,2,3,21,69.33333333333333,66,81,2022-02-03 21:00:00
2312,2022,2,3,22,75.5,70,84,2022-02-03 22:00:00
2313,2022,2,3,23,71.16666666666667,59,86,2022-02-03 23:00:00
2314,2022,2,4,0,82.0,72,93,2022-02-04 00:00:00
2315,2022,2,4,9,75.0,72,78,2022-02-04 09:00:00
2316,2022,2,4,10,96.0,92,100,2022-02-04 10:00:00
2317,2022,2,4,11,106.0,106,106,2022-02-04 11:00:00
2318,2022,2,4,12,93.8,87,98,2022-02-04 12:00:00
2319,2022,2,4,13,96.4,92,103,2022-02-04 13:00:00
2320,2022,2,4,14,96.66666666666667,94,99,2022-02-04 14:00:00
2321,2022,2,4,15,94.5,82,99,2022-02-04 15:00:00
2322,2022,2,4,16,86.33333333333333,74,96,2022-02-04 16:00:00
2323,2022,2,4,17,82.33333333333333,63,95,2022-02-04 17:00:00
2324,2022,2,4,18,73.83333333333333,67,82,2022-02-04 18:00:00
2325,2022,2,4,19,66.0,64,68,2022-02-04 19:00:00
2326,2022,2,4,20,80.2,74,88,2022-02-04 20:00:00
2327,2022,2,4,21,69.16666666666667,64,76,2022-02-04 21:00:00
2328,2022,2,4,22,74.5,67,83,2022-02-04 22:00:00
2329,2022,2,4,23,74.66666666666667,65,85,2022-02-04 23:00:00
2330,2022,2,5,0,88.75,72,103,2022-02-05 00:00:00
2331,2022,2,5,1,88.25,63,107,2022-02-05 01:00:00
2332,2022,2,5,2,86.8,68,100,2022-02-05 02:00:00
2333,2022,2,5,3,79.2,65,90,2022-02-05 03:00:00
2334,2022,2,5,4,73.5,66,81,2022-02-05 04:00:00
2335,2022,2,5,5,76.2,70,85,2022-02-05 05:00:00
2336,2022,2,5,6,91.0,52,115,2022-02-05 06:00:00
2337,2022,2,5,7,76.4,49,97,2022-02-05 07:00:00
2338,2022,2,5,8,85.16666666666667,75,91,2022-02-05 08:00:00
2339,2022,2,5,9,72.5,70,76,2022-02-05 09:00:00
2340,2022,2,5,10,88.33333333333333,81,95,2022-02-05 10:00:00
2341,2022,2,5,11,90.33333333333333,87,93,2022-02-05 11:00:00
2342,2022,2,5,12,93.5,69,108,2022-02-05 12:00:00
2343,2022,2,5,13,75.0,75,75,2022-02-05 13:00:00
2344,2022,2,5,14,78.33333333333333,73,84,2022-02-05 14:00:00
2345,2022,2,5,15,88.5,84,93,2022-02-05 15:00:00
2346,2022,2,5,17,72.66666666666667,69,76,2022-02-05 17:00:00
2347,2022,2,5,18,79.83333333333333,70,86,2022-02-05 18:00:00
2348,2022,2,5,19,71.66666666666667,68,75,2022-02-05 19:00:00
2349,2022,2,5,20,79.83333333333333,71,98,2022-02-05 20:00:00
2350,2022,2,5,21,68.66666666666667,63,75,2022-02-05 21:00:00
2351,2022,2,5,22,71.0,63,77,2022-02-05 22:00:00
2352,2022,2,5,23,62.8,59,69,2022-02-05 23:00:00
2353,2022,2,6,0,65.16666666666667,59,76,2022-02-06 00:00:00
2354,2022,2,6,1,70.16666666666667,62,79,2022-02-06 01:00:00
2355,2022,2,6,2,74.25,69,83,2022-02-06 02:00:00
2356,2022,2,6,7,87.66666666666667,74,96,2022-02-06 07:00:00
2357,2022,2,6,8,85.2,82,91,2022-02-06 08:00:00
2358,2022,2,6,9,70.5,66,75,2022-02-06 09:00:00
2359,2022,2,6,10,71.8,58,80,2022-02-06 10:00:00
2360,2022,2,6,11,75.5,71,82,2022-02-06 11:00:00
2361,2022,2,6,12,95.0,89,101,2022-02-06 12:00:00
2362,2022,2,6,13,85.6,81,100,2022-02-06 13:00:00
2363,2022,2,6,14,80.2,75,84,2022-02-06 14:00:00
2364,2022,2,6,15,81.0,76,87,2022-02-06 15:00:00
2365,2022,2,6,16,79.0,74,89,2022-02-06 16:00:00
2366,2022,2,6,17,77.0,75,79,2022-02-06 17:00:00
2367,2022,2,6,18,73.0,63,78,2022-02-06 18:00:00
2368,2022,2,6,19,63.5,59,70,2022-02-06 19:00:00
2369,2022,2,6,20,64.5,59,70,2022-02-06 20:00:00
2370,2022,2,6,21,71.33333333333333,61,84,2022-02-06 21:00:00
2371,2022,2,6,22,63.666666666666664,62,71,2022-02-06 22:00:00
2372,2022,2,6,23,61.666666666666664,56,74,2022-02-06 23:00:00
2373,2022,2,7,0,65.2,61,75,2022-02-07 00:00:00
2374,2022,2,7,1,62.666666666666664,58,74,2022-02-07 01:00:00
2375,2022,2,7,2,71.0,67,78,2022-02-07 02:00:00
2376,2022,2,7,3,93.8,69,115,2022-02-07 03:00:00
2377,2022,2,7,4,87.33333333333333,80,97,2022-02-07 04:00:00
2378,2022,2,7,5,85.4,80,90,2022-02-07 05:00:00
2379,2022,2,7,6,87.0,82,92,2022-02-07 06:00:00
2380,2022,2,7,7,91.0,88,94,2022-02-07 07:00:00
2381,2022,2,7,11,83.0,83,83,2022-02-07 11:00:00
2382,2022,2,7,12,74.5,61,86,2022-02-07 12:00:00
2383,2022,2,7,13,80.0,63,99,2022-02-07 13:00:00
2384,2022,2,7,14,79.0,56,100,2022-02-07 14:00:00
2385,2022,2,7,15,79.66666666666667,75,86,2022-02-07 15:00:00
2386,2022,2,7,16,72.75,64,79,2022-02-07 16:00:00
2387,2022,2,7,17,62.333333333333336,60,64,2022-02-07 17:00:00
2388,2022,2,7,18,66.83333333333333,58,75,2022-02-07 18:00:00
2389,2022,2,7,19,61.5,57,70,2022-02-07 19:00:00
2390,2022,2,7,20,65.0,62,70,2022-02-07 20:00:00
2391,2022,2,7,21,57.833333333333336,54,63,2022-02-07 21:00:00
2392,2022,2,7,22,71.5,66,78,2022-02-07 22:00:00
2393,2022,2,7,23,95.5,84,107,2022-02-07 23:00:00
2394,2022,2,8,0,108.0,78,138,2022-02-08 00:00:00
2395,2022,2,8,1,78.4,54,99,2022-02-08 01:00:00
2396,2022,2,8,2,72.0,62,76,2022-02-08 02:00:00
2397,2022,2,8,3,72.2,68,76,2022-02-08 03:00:00
2398,2022,2,8,4,74.8,56,89,2022-02-08 04:00:00
2399,2022,2,8,5,70.25,60,77,2022-02-08 05:00:00
2400,2022,2,8,6,85.66666666666667,63,104,2022-02-08 06:00:00
2401,2022,2,8,7,82.0,76,87,2022-02-08 07:00:00
2402,2022,2,8,8,75.0,69,80,2022-02-08 08:00:00
2403,2022,2,8,9,84.33333333333333,76,91,2022-02-08 09:00:00
2404,2022,2,8,10,93.33333333333333,84,108,2022-02-08 10:00:00
2405,2022,2,8,11,101.2,82,145,2022-02-08 11:00:00
2406,2022,2,8,12,81.4,49,96,2022-02-08 12:00:00
2407,2022,2,8,13,82.5,77,90,2022-02-08 13:00:00
2408,2022,2,8,14,90.0,77,111,2022-02-08 14:00:00
2409,2022,2,8,15,82.25,76,90,2022-02-08 15:00:00
2410,2022,2,8,16,74.8,69,79,2022-02-08 16:00:00
2411,2022,2,8,17,62.333333333333336,59,69,2022-02-08 17:00:00
2412,2022,2,8,18,66.5,60,73,2022-02-08 18:00:00
2413,2022,2,8,19,60.0,54,64,2022-02-08 19:00:00
2414,2022,2,8,20,61.166666666666664,57,76,2022-02-08 20:00:00
2415,2022,2,8,21,62.666666666666664,59,69,2022-02-08 21:00:00
2416,2022,2,8,22,69.5,59,78,2022-02-08 22:00:00
2417,2022,2,8,23,62.833333333333336,59,68,2022-02-08 23:00:00
2418,2022,2,9,0,75.2,65,95,2022-02-09 00:00:00
2419,2022,2,9,1,70.0,41,94,2022-02-09 01:00:00
2420,2022,2,9,2,87.0,86,88,2022-02-09 02:00:00
2421,2022,2,9,3,73.75,65,83,2022-02-09 03:00:00
2422,2022,2,9,4,80.0,70,91,2022-02-09 04:00:00
2423,2022,2,9,5,81.2,74,90,2022-02-09 05:00:00
2424,2022,2,9,6,80.4,74,85,2022-02-09 06:00:00
2425,2022,2,9,7,82.33333333333333,76,89,2022-02-09 07:00:00
2426,2022,2,9,8,98.0,81,115,2022-02-09 08:00:00
2427,2022,2,9,9,89.75,85,93,2022-02-09 09:00:00
2428,2022,2,9,10,91.0,79,103,2022-02-09 10:00:00
2429,2022,2,9,11,79.66666666666667,60,97,2022-02-09 11:00:00
2430,2022,2,9,12,78.6,57,90,2022-02-09 12:00:00
2431,2022,2,9,13,79.5,75,85,2022-02-09 13:00:00
2432,2022,2,9,14,81.0,76,88,2022-02-09 14:00:00
2433,2022,2,9,15,81.0,74,89,2022-02-09 15:00:00
2434,2022,2,9,17,76.0,76,76,2022-02-09 17:00:00
2435,2022,2,9,18,70.2,60,76,2022-02-09 18:00:00
2436,2022,2,9,19,66.0,60,81,2022-02-09 19:00:00
2437,2022,2,9,20,63.0,55,71,2022-02-09 20:00:00
2438,2022,2,9,21,67.16666666666667,56,73,2022-02-09 21:00:00
2439,2022,2,9,22,56.166666666666664,55,57,2022-02-09 22:00:00
2440,2022,2,9,23,60.6,57,65,2022-02-09 23:00:00
2441,2022,2,10,0,67.83333333333333,60,84,2022-02-10 00:00:00
2442,2022,2,10,1,73.66666666666667,63,95,2022-02-10 01:00:00
2443,2022,2,10,2,79.0,74,83,2022-02-10 02:00:00
2444,2022,2,10,3,90.0,80,102,2022-02-10 03:00:00
2445,2022,2,10,4,100.0,79,147,2022-02-10 04:00:00
2446,2022,2,10,5,106.0,98,119,2022-02-10 05:00:00
2447,2022,2,10,6,81.2,73,89,2022-02-10 06:00:00
2448,2022,2,10,7,68.16666666666667,64,75,2022-02-10 07:00:00
2449,2022,2,10,8,61.833333333333336,58,64,2022-02-10 08:00:00
2450,2022,2,10,9,87.0,59,104,2022-02-10 09:00:00
2451,2022,2,10,10,93.5,82,104,2022-02-10 10:00:00
2452,2022,2,10,11,81.0,74,89,2022-02-10 11:00:00
2453,2022,2,10,13,83.0,83,83,2022-02-10 13:00:00
2454,2022,2,10,14,76.5,70,89,2022-02-10 14:00:00
2455,2022,2,10,15,78.16666666666667,69,90,2022-02-10 15:00:00
2456,2022,2,10,16,75.75,65,85,2022-02-10 16:00:00
2457,2022,2,10,17,87.0,75,111,2022-02-10 17:00:00
2458,2022,2,10,18,75.5,65,86,2022-02-10 18:00:00
2459,2022,2,10,19,64.83333333333333,56,80,2022-02-10 19:00:00
2460,2022,2,10,20,72.75,65,84,2022-02-10 20:00:00
2461,2022,2,10,21,66.5,59,87,2022-02-10 21:00:00
2462,2022,2,10,22,63.333333333333336,58,71,2022-02-10 22:00:00
2463,2022,2,10,23,69.8,64,82,2022-02-10 23:00:00
2464,2022,2,11,0,78.66666666666667,73,83,2022-02-11 00:00:00
2465,2022,2,11,2,88.5,88,89,2022-02-11 02:00:00
2466,2022,2,11,3,78.0,64,90,2022-02-11 03:00:00
2467,2022,2,11,4,87.5,80,94,2022-02-11 04:00:00
2468,2022,2,11,5,85.83333333333333,83,91,2022-02-11 05:00:00
2469,2022,2,11,6,85.6,79,89,2022-02-11 06:00:00
2470,2022,2,11,7,86.16666666666667,60,95,2022-02-11 07:00:00
2471,2022,2,11,8,93.33333333333333,82,112,2022-02-11 08:00:00
2472,2022,2,11,9,98.2,84,120,2022-02-11 09:00:00
2473,2022,2,11,10,94.66666666666667,84,110,2022-02-11 10:00:00
2474,2022,2,11,11,88.0,88,88,2022-02-11 11:00:00
2475,2022,2,11,12,65.0,33,84,2022-02-11 12:00:00
2476,2022,2,11,13,75.5,60,81,2022-02-11 13:00:00
2477,2022,2,11,14,75.83333333333333,70,80,2022-02-11 14:00:00
2478,2022,2,11,15,72.4,67,78,2022-02-11 15:00:00
2479,2022,2,11,16,76.16666666666667,67,87,2022-02-11 16:00:00
2480,2022,2,11,17,66.0,58,79,2022-02-11 17:00:00
2481,2022,2,11,18,67.83333333333333,62,73,2022-02-11 18:00:00
2482,2022,2,11,19,62.333333333333336,61,64,2022-02-11 19:00:00
2483,2022,2,11,20,64.16666666666667,56,77,2022-02-11 20:00:00
2484,2022,2,11,21,58.6,53,66,2022-02-11 21:00:00
2485,2022,2,11,22,61.5,55,77,2022-02-11 22:00:00
2486,2022,2,11,23,55.833333333333336,54,58,2022-02-11 23:00:00
